Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x496e,15051.065,1156.2554166666666,5,7,20,2,"Credit-Builder Loan, and Auto Loan",26,10,10.85,9.0,Standard,1455.55,33.02424862528817,31 Years and 4 Months,Yes,24.26990424741696,41.262412742651,!@9#%8,300.0932246765987,2023-12-01
CUS_0x49b5,25608.99_,1944.0825,8,6,8,3,"Student Loan, Credit-Builder Loan, and Not Specified",25,18,10.39,5.0,Standard,238.44,29.67930165939973,29 Years and 6 Months,Yes,50.15524804200507,76.45881489887155,High_spent_Small_value_payments,327.7941870591234,2023-07-01
CUS_0x4a3c,95768.85,8115.7375,8,7,16,-100,"Auto Loan, Mortgage Loan, Auto Loan, Payday Loan, and Personal Loan",26,10,17.23,9.0,Standard,1382.52,29.2994675040015,15 Years and 11 Months,Yes,268.7903299071447,826.4665273651939,Low_spent_Small_value_payments,6.31689272766141,2024-10-01
CUS_0x4a78,17785.93,1684.1608333333334,3,7,1,2,"Debt Consolidation Loan, and Auto Loan",8,7,1.74,6.0,Good,849.81,28.52417620923478,26 Years and 4 Months,No,14.921846853149988,91.97880178050464,Low_spent_Large_value_payments,331.5154346996788,2024-09-01
CUS_0x4a82,21426.07,1511.5058333333334,5,7,16,7,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Payday Loan",29,20,8.79,439.0,Standard,1024.27,35.614361570617966,15 Years and 8 Months,Yes,117.26678653680165,93.0666214256734,High_spent_Small_value_payments,200.8171753708583,2024-07-01
CUS_0x4b5d,134499.84_,11019.32,0,4,4,3_,"Payday Loan, Credit-Builder Loan, and Mortgage Loan",14,10,11.09,4.0,Good,115.08,29.01730873630578,31 Years and 8 Months,No,63845.0,430.3031049194387,High_spent_Medium_value_payments,690.9854628585501,2023-08-01
CUS_0x4b6b,66484.36,5595.363333333334,3,3,26,3,"Mortgage Loan, Payday Loan, and Mortgage Loan",23,18,18.77,8.0,Standard,1688.0,27.754874334648992,9 Years and 8 Months,Yes,86.77099226007715,323.0616980164488,Low_spent_Large_value_payments,419.7036430568074,2023-10-01
CUS_0x4bd,36274.17,3106.8475,8,4,15,4_,"Student Loan, Auto Loan, Debt Consolidation Loan, and Payday Loan",16,16,8.99,6.0,Standard,237.17,23.110384306671047,26 Years and 2 Months,No,83.92104895382352,55.18664893948817,High_spent_Small_value_payments,431.5770521066883,2024-05-01
CUS_0x4bfb,59479.26,4833.605,7,5,13,6,"Student Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",18,12,12.95,8.0,Standard,2189.62,21.6842812878578,11 Years and 6 Months,NM,166.1197570270867,152.34170658342381,Low_spent_Small_value_payments,39.740138189847706,2023-12-01
CUS_0x4c13,37691.17,3321.9308333333333,4,4,5,0,,6,9,8.56,3.0,Good,209.34,28.99128528821109,20 Years and 8 Months,No,0.0,47.29904611963399,High_spent_Large_value_payments,524.8940372136993,2024-10-01
CUS_0x4c33,74829.56,6521.796666666666,7,9,25,6,"Not Specified, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Not Specified",49,22,2.46,14.0,Bad,2269.63,38.315817398465946,17 Years and 3 Months,Yes,313.20464688853724,119.9801252371348,!@9#%8,458.99489454099466,2024-10-01
CUS_0x4c95,25444.95,2342.4125,8,6,10,2,"Student Loan, and Debt Consolidation Loan",21,19,11.22,12.0,Standard,249.67,27.380640196566787,16 Years and 4 Months,Yes,30.78169485461961,49.97270095119752,High_spent_Large_value_payments,393.4868541941829,2024-10-01
CUS_0x4c9a,20758.54,2027.878333333333,3,9,20,2,"Auto Loan, and Debt Consolidation Loan",22,12,2.630000000000001,11.0,Standard,2104.27,40.77396503814435,13 Years and 1 Months,Yes,22.557217437788964,43.72556856327319,High_spent_Small_value_payments,396.5050473322712,2024-04-01
CUS_0x4cfd,75650.04,6134.169999999999,10,6,15,-100,"Personal Loan, Personal Loan, Home Equity Loan, Not Specified, Personal Loan, and Not Specified",19,22_,28.83,8.0,Bad,2525.56,38.89760786954332,6 Years and 11 Months,Yes,327.534571066074,115.05510113416712,High_spent_Large_value_payments,410.82732779975885,2023-07-01
CUS_0x4d26,20978.49,1853.2075,6,10,20,3,"Debt Consolidation Loan, Credit-Builder Loan, and Mortgage Loan",29,10,12.32,10.0,Standard,2305.13,38.654773598295606,8 Years and 2 Months,Yes,28.45284753399817,95.11340117012155,Low_spent_Large_value_payments,331.75450129588035,2024-05-01
CUS_0x4d90,99617.76,8095.48,0,6,3,0,,8,4,7.41,4.0,Good,851.22,29.1225661271284,15 Years and 10 Months,No,0.0,122.72573610911614,High_spent_Large_value_payments,926.8222638908837,2024-06-01
CUS_0x4dbd,25138.62,1908.885,8,4,8,3,"Not Specified, Debt Consolidation Loan, and Personal Loan",23,9,6.05,5.0,_,329.82,30.35489205412745,27 Years and 8 Months,No,39.758206107245606,180.26198144326858,Low_spent_Small_value_payments,309.9420738004092,2023-10-01
CUS_0x4ddc,18524.985,1831.74875,0,3,1,3,"Student Loan, Mortgage Loan, and Student Loan",6,5,7.21,6.0,Good,463.93,36.53551547076969,23 Years and 11 Months,No,24.121875832761308,106.28446583933945,Low_spent_Small_value_payments,342.76853332789926,2023-01-01
CUS_0x4de9,36820.36,3300.363333333333,5,3,5,2,"Mortgage Loan, and Student Loan",27,13,14.92,11.0,Standard,975.09,36.3761729965286,18 Years and 0 Months,NM,24617.0,67.86649242072657,High_spent_Medium_value_payments,453.1985357938512,2023-02-01
CUS_0x4deb,16254.6,1187.55,7,7,23,5,"Not Specified, Personal Loan, Not Specified, Personal Loan, and Credit-Builder Loan",47,18,17.65,7.0,Bad,2911.44_,38.15034790070364,8 Years and 4 Months,Yes,59.962254077092,60.1538700245508,Low_spent_Small_value_payments,288.6388758983572,2024-11-01
CUS_0x4e0d,18314.57,1421.2141666666666,6,7,18,2,"Payday Loan, and Not Specified",19,9,9.57,11.0,Standard,1450.59,30.97935959140856,13 Years and 8 Months,Yes,19.61210131444428,51.410903881742676,Low_spent_Small_value_payments,361.0984114704797,2023-09-01
CUS_0x4e43,8295.87,883.3225000000001,7,9,1439,8,"Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Auto Loan, and Payday Loan",47,22_,24.94,8.0,Bad,3632.72,30.41912703954669,13 Years and 11 Months,Yes,51.8800907439149,90.24808877142037,Low_spent_Medium_value_payments,226.20407048466475,2023-08-01
CUS_0x4e47,40305.02_,3545.751666666666,5,6,16,6,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Student Loan",25,14,2.4399999999999995,12.0,Standard,1955.11,36.47309177741704,11 Years and 2 Months,NM,196.30165627844207,96.42066848962877,Low_spent_Small_value_payments,240.90553545233126,2023-05-01
CUS_0x4e73,113192.68,9376.723333333332,3,7,3,0,,0,2,6.15,2.0,Good,1179.64,40.2041737861831,19 Years and 0 Months,No,0.0,491.75277710752334,Low_spent_Small_value_payments,735.9195562258101,2024-01-01
CUS_0x4eb3,65544.12,5311.009999999998,3,3,10,2,"Student Loan, and Debt Consolidation Loan",7,0,8.2,1.0,Good,1357.63,29.431384578063533,18 Years and 1 Months,No,71.71689333115668,170.79564431474182,High_spent_Medium_value_payments,538.5884623541015,2024-09-01
CUS_0x4ee1,62679.87,5375.3225,8,8,17,2,"Not Specified, and Mortgage Loan",34,19,3.1,6.0,_,2172.76,29.95792162471951,16 Years and 0 Months,Yes,100.10260089398822,257.4977353915915,High_spent_Small_value_payments,439.9319137144204,2024-07-01
CUS_0x4ee7,128502.38999999998,10530.5325,1,4,11,0,,2,5,8.53,8.0,Good,1422.93,39.29394568619608,21 Years and 10 Months,No,0.0,710.2082148250224,High_spent_Small_value_payments,602.8450351749774,2024-05-01
CUS_0x4fe9,128066.44,10394.203333333331,4,6,6,4,"Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Not Specified",0,8,5.38,2.0,Good,1004.44,40.45951441078775,19 Years and 5 Months,No,366.3974662828732,242.5892816507011,High_spent_Large_value_payments,670.433585399759,2024-08-01
CUS_0x5002,63402.2,5475.516666666666,5,3,18,4,"Mortgage Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",20,813,14.05,5.0,Standard,2153.66,38.908368128681936,19 Years and 6 Months,Yes,152.10590568183474,302.2807663845683,High_spent_Small_value_payments,353.1649946002635,2023-04-01
CUS_0x503f,18180.43,1725.0358333333334,9,9,17,9,"Auto Loan, Debt Consolidation Loan, Auto Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, Student Loan, Personal Loan, and Home Equity Loan",61,20,8.6,14.0,Bad,2329.29,23.002023341598843,14 Years and 6 Months,Yes,116.08159431872198,26.2789831895105,High_spent_Medium_value_payments,280.1430058251009,2025-01-01
CUS_0x5052,47557.02,3715.0850000000014,4,3,17,6,"Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",14,16,11.34,6.0,Standard,2213.85,39.73822570798512,7 Years and 2 Months,Yes,122.88000566956391,313.22544476880336,Low_spent_Medium_value_payments,215.4030495616328,2023-08-01
CUS_0x506d,14707.375,1198.6145833333333,3,1,2,0,,3,0,9.13,6.0,Good,516.4,28.38306664171089,16 Years and 4 Months,No,0.0,82.41954023479622,Low_spent_Medium_value_payments,317.4419180985372,2024-04-01
CUS_0x507d,34668.59,3143.049166666666,6,3,10,3,"Not Specified, Auto Loan, and Credit-Builder Loan",11,15_,8.13,7.0,Standard,291.46,27.20909502605752,21 Years and 5 Months,No,72.26613726311984,50.41056201736146,High_spent_Large_value_payments,431.6282173861854,2024-07-01
CUS_0x50dd,41293.1,3716.091666666666,5,4,13,2,"Payday Loan, and Personal Loan",10,21,8.78,9.0,_,1416.43,30.953708548424583,19 Years and 0 Months,Yes,47.71436507290623,95.78875795447607,High_spent_Medium_value_payments,478.10604363928434,2023-05-01
CUS_0x50f7,74008.84,6229.403333333333,9,837,32,5,"Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, and Mortgage Loan",19,27,1.62,7.0,Bad,1548.55,35.57862298505803,15 Years and 5 Months,Yes,170.4932849433328,489.5073247075905,Low_spent_Medium_value_payments,242.93972368241006,2023-01-01
CUS_0x5146,63195.21,5318.2675,4,7,6,0,,29,14,7.6,4.0,_,1113.92,34.82843523305265,32 Years and 4 Months,No,0.0,440.02413521912865,Low_spent_Small_value_payments,381.8026147808714,2024-06-01
CUS_0x5161,83403.2,6825.266666666666,9,8,25,6,"Home Equity Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Student Loan",55,20,11.03,6.0,Bad,1668.73,26.73445713944993,19 Years and 10 Months,Yes,287.1935286177884,447.32311258869566,High_spent_Medium_value_payments,383.1399525947898,2024-03-01
CUS_0x5171,8733.57_,672.7975,8,10,15,7,"Payday Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Auto Loan, Auto Loan, and Student Loan",42,22,22.86,14.0,_,2646.35,38.21953251348674,12 Years and 5 Months,Yes,37.02451006104799,18.757395429538047,Low_spent_Medium_value_payments,291.497844509414,2024-04-01
CUS_0x5172,18496.49,1802.374166666667,7,8,27,4,"Not Specified, Student Loan, Not Specified, and Credit-Builder Loan",38,26,4.48,12.0,Bad,1571.26,31.127813245480205,19 Years and 9 Months,NM,56019.0,240.63442762136387,Low_spent_Small_value_payments,174.69742047475856,2023-05-01
CUS_0x51e7,9735.115,695.2595833333335,7,5,16,7,"Credit-Builder Loan, Not Specified, Auto Loan, Debt Consolidation Loan, Mortgage Loan, Not Specified, and Mortgage Loan",40,19,23.85,10.0,_,3500.59,33.620653404347856,1 Years and 6 Months,Yes,53.89565261827463,29.71411633962712,Low_spent_Small_value_payments,275.9161893754316,2023-01-01
CUS_0x5215,71285.0,6207.416666666668,0,5,4,3,"Payday Loan, Home Equity Loan, and Debt Consolidation Loan",13,7,5.28,2.0,Good,1308.67,38.48058706059719,24 Years and 4 Months,No,159.2071226744656,84.9878944893726,High_spent_Large_value_payments,616.5466495028286,2023-06-01
CUS_0x52bf,147334.32,12223.86,5,1,7,0,,-4,12,8.96,4.0,Good,1133.25,40.06625267346579,25 Years and 3 Months,No,0.0,690.4668648519693,Low_spent_Medium_value_payments,811.9191351480307,2024-12-01
CUS_0x52c3,18763.21,1752.6008333333332,8,6,30,5_,"Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Debt Consolidation Loan",17,13,8.22,12.0,Standard,2286.73,37.176542614449176,13 Years and 0 Months,Yes,73.56399934139769,42.81547866872473,High_spent_Medium_value_payments,308.88060532321094,2025-01-01
CUS_0x52f1,14925.81,1101.8175,8,6,5,5,"Debt Consolidation Loan, Student Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",24,11,7.23,8.0,Standard,781.33,27.71019546456433,10 Years and 6 Months,Yes,61.7842816183049,134.23225075051846,Low_spent_Small_value_payments,204.16521763117663,2023-04-01
CUS_0x5321,38897.52,3402.46,5,5,3,1,Student Loan,8,7,7.01,2.0,Good,286.43,29.176897949853053,22 Years and 9 Months,No,76076.0,146.05760927519643,Low_spent_Small_value_payments,457.72539034117744,2023-05-01
CUS_0x535a,32297.67,2924.4725,6,5,2,4,"Mortgage Loan, Credit-Builder Loan, Student Loan, and Not Specified",24,13,5.64,4.0,Good,1300.2,37.91889568489236,17 Years and 10 Months,No,73.18943970474511,130.88593375528396,!@9#%8,348.37187653997086,2024-10-01
CUS_0x537,75776.54999999999,6580.712499999999,5,4,15,1,Debt Consolidation Loan,11,17,13.86,1543.0,Standard,1.37,28.154606808441443,26 Years and 0 Months,NM,60.27778125973964,80.53264859717362,High_spent_Medium_value_payments,767.2608201430867,2023-01-01
CUS_0x53aa,55139.82,4703.985,3,4,5,-100,"Auto Loan, Auto Loan, Student Loan, and Mortgage Loan",31,10,8.4,11.0,_,95.73,24.01618613644466,25 Years and 4 Months,Yes,110.39204004833772,286.00755967272494,Low_spent_Medium_value_payments,353.99890027893736,2024-10-01
CUS_0x53fc,60437.28,4948.44,6,4,8,4,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Credit-Builder Loan",26,11,19.55,11.0,Standard,2133.53,33.93301666248926,16 Years and 10 Months,Yes,129.38746282892166,189.27359119297435,High_spent_Medium_value_payments,426.18294597810404,2023-11-01
CUS_0x540e,58224.1,4676.008333333333,2,2,11,2,"Payday Loan, and Home Equity Loan",7,5,6.21,3.0,Good,728.5,38.26132248617396,23 Years and 6 Months,No,52.943493214668216,__10000__,Low_spent_Large_value_payments,403.1605260789285,2024-10-01
CUS_0x552,161006.32,13449.193333333336,0,2,7,1,Payday Loan,11,0,2.6,0.0,Good,615.14,40.71644239515279,18 Years and 11 Months,NM,91.88030277046414,1089.9213792299252,Low_spent_Medium_value_payments,443.1176513329442,2024-08-01
CUS_0x5523,73062.6,6267.55,4,7,20,4,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Home Equity Loan",20,13_,14.24,8.0,Standard,280.1,35.420896613502485,17 Years and 5 Months,Yes,176.85244341466438,72.36925531304685,High_spent_Large_value_payments,617.533301272289,2024-09-01
CUS_0x5554,19261.21,1883.1008333333327,6,6,11,4,"Auto Loan, Debt Consolidation Loan, Home Equity Loan, and Student Loan",24,14,12.99,1.0,Standard,181.85,35.77196827665634,18 Years and 2 Months,Yes,56.88836733510114,235.27278184014855,Low_spent_Small_value_payments,186.14893415808362,2024-04-01
CUS_0x556,19765.86_,1613.155,10,9,34,7,"Credit-Builder Loan, Mortgage Loan, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, and Home Equity Loan",22,24,23.47,11.0,_,4533.38,22.68377441204975,3 Years and 0 Months,NM,59.25746530598872,106.45684966567173,Low_spent_Small_value_payments,285.6011850283396,2025-01-01
CUS_0x5563,14791.06,1499.5883333333334,7,8,15,3,"Auto Loan, Home Equity Loan, and Home Equity Loan",50,20,9.92,10.0,Bad,2292.04,38.26722798009381,13 Years and 11 Months,Yes,22.194640475743352,36.132585385215314,High_spent_Large_value_payments,331.6316074723746,2023-04-01
CUS_0x55e6,24251.49,1991.9575,8,4,14,1,Student Loan,23,16,10.53,2.0,_,1062.17,39.36017738166811,30 Years and 5 Months,Yes,18.8355504949142,162.223678996723,High_spent_Medium_value_payments,381.96935341049414,2024-05-01
CUS_0x55ed,10702.83_,1108.9025,3,5,3110,6,"Personal Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Student Loan",22,10,17.58,7.0,Standard,140.29,31.67247451032216,14 Years and 2 Months,Yes,52.08856228482824,57.63041224648115,!@9#%8,281.1712754686906,2023-03-01
CUS_0x55f5,27581.59,2021.4658333333327,3,7,13,7,"Not Specified, Home Equity Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",17,14,10.34,6.0,Standard,1005.37,35.96208259911688,12 Years and 10 Months,Yes,103.31744187966736,71.532777842683,High_spent_Medium_value_payments,277.2963636109829,2024-01-01
CUS_0x5654,31933.89,2685.1575,4,3,11,1,Student Loan,13,12,7.18,1.0,Good,198.25,29.09254010921852,19 Years and 2 Months,No,67059.0,148.04779368256163,Low_spent_Small_value_payments,393.9452679990076,2023-03-01
CUS_0x56e5,127313.4_,9556.314852204663,5,5,5,1,Personal Loan,13,10_,3.86,2.0,_,1075.47,36.87244513898402,27 Years and 6 Months,No,1179.2539209991462,__10000__,High_spent_Medium_value_payments,781.1940320954112,2024-07-01
CUS_0x56ef,15867.45_,1468.2875,10,10,22,2,"Payday Loan, and Student Loan",17,14,16.02,8.0,_,1773.9,32.7109085943672,17 Years and 11 Months,Yes,18.34281155192388,113.14490545366932,Low_spent_Medium_value_payments,295.3410329944068,2024-04-01
CUS_0x570b,73140.38,5799.031666666668,3,5,15,1,Auto Loan,9,9,13.56,5.0,Standard,1056.32,26.40542162371881,25 Years and 11 Months,Yes,44.9815923192537,453.1888481231929,!@9#%8,351.7327262242202,2023-08-01
CUS_0x572,12016.0,729.3333333333335,6,3,14,3,"Not Specified, Mortgage Loan, and Auto Loan",30,10,15.23,0.0,Standard,583.27,35.371227141398776,30 Years and 8 Months,Yes,20.74354373539268,__10000__,Low_spent_Medium_value_payments,303.1006422670118,2023-09-01
CUS_0x5761,29999.94,2767.995,10,9,15,5,"Auto Loan, Payday Loan, Mortgage Loan, Student Loan, and Mortgage Loan",42,21,3.67,13.0,Bad,2593.23,28.82367550440972,16 Years and 8 Months,Yes,101.64748417267153,185.9308172176029,Low_spent_Small_value_payments,279.22119860972555,2023-12-01
CUS_0x5764,14469.88,1382.823333333333,10,10,29,9,"Debt Consolidation Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, and Auto Loan",42,27,5.35,15.0,Bad,3349.7,27.71357259350936,8 Years and 6 Months,Yes,61.64272276549457,124.93110874900829,Low_spent_Large_value_payments,221.70850181883046,2024-03-01
CUS_0x576c,41655.16,3743.263333333334,3,4,5,2,"Auto Loan, and Personal Loan",28,21,5.72,4.0,Standard,1240.64,33.03944545834335,29 Years and 6 Months,No,66.91250933776806,243.88921882496845,Low_spent_Small_value_payments,353.52460517059694,2024-02-01
CUS_0x57a1,88126.58,6601.061123369183,2,7,1,0,,13,6,9.57,5.0,_,261.29,34.065422511989226,31 Years and 5 Months,No,649.8205432974855,231.1234758189169,Low_spent_Large_value_payments,763.9646908477499,2024-08-01
CUS_0x57a7,14291.24,1291.9366666666667,6,10,32,6,"Not Specified, Personal Loan, Student Loan, Personal Loan, Student Loan, and Payday Loan",23,17,2.66,10.0,Bad,2527.84,38.8033430291672,16 Years and 11 Months,Yes,68.47067908164641,66.2681373994596,Low_spent_Medium_value_payments,274.4548501855606,2024-08-01
CUS_0x57ea,41563.69,3691.640833333333,5,4,6,3,"Home Equity Loan, Not Specified, and Student Loan",13,8,3.47,9.0,Good,1306.64,37.28686061640828,32 Years and 2 Months,No,72.67212751623222,124.74316955724008,High_spent_Medium_value_payments,421.74878625986105,2023-04-01
CUS_0x581e,59907.78,4851.315,5,3,629,2,"Personal Loan, and Mortgage Loan",31,16,11.23,0.0,Standard,719.35,38.21044254882772,30 Years and 2 Months,No,67.25811455191668,224.93035323277007,High_spent_Small_value_payments,452.94303221531317,2024-03-01
CUS_0x584b,92565.81,7870.8175,4,5,14,1,Personal Loan,16,14,10.95,0.0,Standard,1236.76,42.87032687632539,16 Years and 6 Months,No,55.26199672002035,160.12897960524617,High_spent_Medium_value_payments,821.6907736747336,2023-07-01
CUS_0x5876,10003.495_,840.6245833333335,8,7,27,6,"Mortgage Loan, Personal Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",52,23,19.76,14.0,Bad,3488.11,23.458511357075263,1 Years and 5 Months,NM,38.50716226881405,73.97078414780619,Low_spent_Small_value_payments,261.5845119167131,2023-03-01
CUS_0x58aa,7664.315,918.6929166666664,6,5,15,5,"Debt Consolidation Loan, Student Loan, Not Specified, Credit-Builder Loan, and Not Specified",33,12_,12.6,7.0,_,1294.45,39.20257861733207,12 Years and 3 Months,Yes,24.236104131368567,84.09993933039722,Low_spent_Small_value_payments,273.5332482049009,2024-06-01
